IBEX 35 (IBEX);Acciona;449;124,400;123,850;125,150;2023-08-23
IBEX 35 (IBEX);Acerinox;445;9,040;8,990;9,086;2023-08-23
IBEX 35 (IBEX);ACS;442;31,740;31,440;31,820;2023-08-23
IBEX 35 (IBEX);Aena;945627;139,00;138,55;140,20;2023-08-23
IBEX 35 (IBEX);Amadeus;14615;61,500;61,360;62,140;2023-08-23
IBEX 35 (IBEX);ArcelorMittal;32439;24,250;23,750;24,310;2023-08-23
IBEX 35 (IBEX);Banco de Sabadell;473;1,1055;1,1055;1,1200;2023-08-23
IBEX 35 (IBEX);Bankinter;447;6,010;6,010;6,070;2023-08-23
IBEX 35 (IBEX);BBVA;446;7,128;7,116;7,208;2023-08-23
IBEX 35 (IBEX);Caixabank;452;3,810;3,800;3,840;2023-08-23
IBEX 35 (IBEX);Cellnex Telecom;951681;34,04;33,94;34,27;2023-08-23
IBEX 35 (IBEX);Corporacion Acciona Energias Renovables;1174892;25,62;25,14;25,76;2023-08-23
IBEX 35 (IBEX);Enagas;453;15,300;15,290;15,400;2023-08-23
IBEX 35 (IBEX);Endesa;13816;18,590;18,550;18,745;2023-08-23
IBEX 35 (IBEX);Ferrovial;459;29,150;28,860;29,230;2023-08-23
IBEX 35 (IBEX);Fluidra SA;32285;20,380;20,300;20,660;2023-08-23
IBEX 35 (IBEX);Grifols;458;13,345;13,295;13,560;2023-08-23
IBEX 35 (IBEX);IAG;13809;1,897;1,892;1,910;2023-08-23
IBEX 35 (IBEX);Iberdrola;463;10,680;10,630;10,740;2023-08-23
IBEX 35 (IBEX);Inditex;461;34,490;34,170;34,710;2023-08-23
IBEX 35 (IBEX);Indra;465;13,160;13,080;13,250;2023-08-23
IBEX 35 (IBEX);Inmob colonial;9060;5,280;5,165;5,290;2023-08-23
IBEX 35 (IBEX);Laboratorios Farmaceuticos ROVI SA;32178;49,480;48,480;49,940;2023-08-23
IBEX 35 (IBEX);Logista;104388;24,86;24,68;25,00;2023-08-23
IBEX 35 (IBEX);Mapfre;466;1,898;1,880;1,904;2023-08-23
IBEX 35 (IBEX);Melia Hotels International SA;32188;6,080;6,070;6,140;2023-08-23
IBEX 35 (IBEX);Merlin Properties SA;102931;7,885;7,820;7,905;2023-08-23
IBEX 35 (IBEX);Naturgy Energy;456;25,720;25,520;25,880;2023-08-23
IBEX 35 (IBEX);Red Electrica;460;14,520;14,505;14,650;2023-08-23
IBEX 35 (IBEX);Repsol;462;13,915;13,915;14,075;2023-08-23
IBEX 35 (IBEX);Sacyr Valle;472;2,868;2,842;2,876;2023-08-23
IBEX 35 (IBEX);Santander;474;3,5765;3,5710;3,6190;2023-08-23
IBEX 35 (IBEX);Solaria Energia y Medio Ambiente;32180;13,105;13,045;13,220;2023-08-23
IBEX 35 (IBEX);Telefonica;469;3,6080;3,6010;3,6470;2023-08-23
IBEX 35 (IBEX);Unicaja Banco;1013395;1,016;1,014;1,023;2023-08-23
PSI (PSI20);Altri;428;4,260;4,188;4,266;2023-08-24
PSI (PSI20);BCP;430;0,2491;0,2471;0,2500;2023-08-24
PSI (PSI20);Corticeira Amorim;15156;9,83;9,54;9,83;2023-08-24
PSI (PSI20);CTT Correios de Portugal SA;49929;3,29;3,29;3,33;2023-08-24
PSI (PSI20);EDP Renováveis;14606;17,48;17,13;17,53;2023-08-24
PSI (PSI20);Energias de Portugal;424;4,253;4,226;4,262;2023-08-24
PSI (PSI20);Galp Energia;421;12,23;12,13;12,38;2023-08-24
PSI (PSI20);Greenvolt Energias Renovaveis;1174982;6,300;6,275;6,390;2023-08-24
PSI (PSI20);Ibersol Reg;15165;6,76;6,74;6,78;2023-08-24
PSI (PSI20);Jeronimo Martins;423;23,54;23,44;23,58;2023-08-24
PSI (PSI20);Mota-Engil;433;2,620;2,595;2,680;2023-08-24
PSI (PSI20);Nos SGPS SA;13807;3,28;3,27;3,31;2023-08-24
PSI (PSI20);REN;434;2,465;2,450;2,470;2023-08-24
PSI (PSI20);Semapa;437;13,16;13,16;13,24;2023-08-24
PSI (PSI20);Sonae;439;0,9475;0,9440;0,9530;2023-08-24
PSI (PSI20);The Navigator;431;3,264;3,212;3,274;2023-08-24
DAX (GDAXI);Adidas;348;176,24;175,16;181,48;2023-08-24
DAX (GDAXI);Airbus Group;962988;129,32;129,28;131,78;2023-08-24
DAX (GDAXI);Allianz;347;222,40;222,10;224,45;2023-08-24
DAX (GDAXI);BASF;345;45,135;45,000;45,895;2023-08-24
DAX (GDAXI);Bayer;346;49,89;49,85;50,88;2023-08-24
DAX (GDAXI);Beiersdorf;6283;119,900;119,750;121,350;2023-08-24
DAX (GDAXI);BMW;652;96,780;96,700;99,330;2023-08-24
DAX (GDAXI);Brenntag AG;14145;71,940;71,940;72,860;2023-08-24
DAX (GDAXI);Commerzbank;358;9,996;9,940;10,105;2023-08-24
DAX (GDAXI);Continental;353;68,38;68,20;69,60;2023-08-24
DAX (GDAXI);Covestro;958839;49,330;47,720;49,480;2023-08-24
DAX (GDAXI);Daimler Truck Holding;1181372;32,38;32,26;33,85;2023-08-24
DAX (GDAXI);Deutsche Bank;352;9,926;9,855;9,986;2023-08-24
DAX (GDAXI);Deutsche Borse;359;163,750;163,600;165,500;2023-08-24
DAX (GDAXI);Deutsche Post;354;42,210;42,100;43,350;2023-08-24
DAX (GDAXI);Deutsche Tel.;656;19,154;19,132;19,486;2023-08-24
DAX (GDAXI);Dr Ing hc F Porsche Prf;1194617;99,92;99,76;101,50;2023-08-24
DAX (GDAXI);E.ON;9251;11,235;11,175;11,270;2023-08-24
DAX (GDAXI);Fresenius SE;6284;29,300;29,190;29,500;2023-08-24
DAX (GDAXI);Hannover Rueckversicherung AG;6298;196,40;194,90;196,70;2023-08-24
DAX (GDAXI);Heidelbergcement;6334;73,700;73,680;74,980;2023-08-24
DAX (GDAXI);Henkel;357;72,06;71,68;72,70;2023-08-24
DAX (GDAXI);Infineon;659;32,050;32,050;33,700;2023-08-24
DAX (GDAXI);Mercedes Benz Group;355;66,990;66,880;68,490;2023-08-24
DAX (GDAXI);Merck;658;160,75;160,65;162,30;2023-08-24
DAX (GDAXI);Mtu Aero Engines Holding AG;6321;203,90;203,60;207,80;2023-08-24
DAX (GDAXI);Munchener Ruck;662;356,20;354,40;358,00;2023-08-24
DAX (GDAXI);Porsche Automobil Holding SE;356;48,680;48,580;49,540;2023-08-24
DAX (GDAXI);Qiagen NV;6336;41,190;41,140;41,510;2023-08-24
DAX (GDAXI);Rheinmetall;665;245,300;245,300;251,200;2023-08-24
DAX (GDAXI);RWE;6306;38,980;38,910;39,240;2023-08-24
DAX (GDAXI);SAP;663;126,020;125,780;129,980;2023-08-24
DAX (GDAXI);Sartorius AG Vz;19900;351,00;350,00;360,70;2023-08-24
DAX (GDAXI);Siemens;350;135,60;135,60;139,24;2023-08-24
DAX (GDAXI);Siemens Energy AG;1166602;12,95;12,93;13,27;2023-08-24
DAX (GDAXI);Siemens Healthineers;1072226;45,72;45,72;46,74;2023-08-24
DAX (GDAXI);Symrise AG;6328;92,600;91,800;93,580;2023-08-24
DAX (GDAXI);Volkswagen VZO;22402;112,18;112,06;114,44;2023-08-24
DAX (GDAXI);Vonovia;49817;20,30;20,28;20,85;2023-08-24
DAX (GDAXI);Zalando SE;942333;26,46;26,27;27,29;2023-08-24
IBEX 35 (IBEX);Acciona;449;125,600;125,250;127,000;2023-08-24
IBEX 35 (IBEX);Acerinox;445;9,010;8,974;9,094;2023-08-24
IBEX 35 (IBEX);ACS;442;31,920;31,810;32,040;2023-08-24
IBEX 35 (IBEX);Aena;945627;141,80;140,30;142,35;2023-08-24
IBEX 35 (IBEX);Amadeus;14615;61,180;61,180;62,900;2023-08-24
IBEX 35 (IBEX);ArcelorMittal;32439;24,120;23,940;24,590;2023-08-24
IBEX 35 (IBEX);Banco de Sabadell;473;1,0940;1,0840;1,1030;2023-08-24
IBEX 35 (IBEX);Bankinter;447;5,978;5,940;6,004;2023-08-24
IBEX 35 (IBEX);BBVA;446;7,172;7,070;7,186;2023-08-24
IBEX 35 (IBEX);Caixabank;452;3,810;3,776;3,816;2023-08-24
IBEX 35 (IBEX);Cellnex Telecom;951681;34,32;34,32;34,98;2023-08-24
IBEX 35 (IBEX);Corporacion Acciona Energias Renovables;1174892;25,88;25,76;26,10;2023-08-24
IBEX 35 (IBEX);Enagas;453;15,445;15,405;15,530;2023-08-24
IBEX 35 (IBEX);Endesa;13816;18,855;18,810;18,975;2023-08-24
IBEX 35 (IBEX);Ferrovial;459;28,980;28,980;29,260;2023-08-24
IBEX 35 (IBEX);Fluidra SA;32285;20,100;20,080;20,580;2023-08-24
IBEX 35 (IBEX);Grifols;458;13,030;13,010;13,395;2023-08-24
IBEX 35 (IBEX);IAG;13809;1,875;1,874;1,912;2023-08-24
IBEX 35 (IBEX);Iberdrola;463;10,855;10,855;10,980;2023-08-24
IBEX 35 (IBEX);Inditex;461;33,990;33,920;34,850;2023-08-24
IBEX 35 (IBEX);Indra;465;12,900;12,890;13,140;2023-08-24
IBEX 35 (IBEX);Inmob colonial;9060;5,360;5,350;5,495;2023-08-24
IBEX 35 (IBEX);Laboratorios Farmaceuticos ROVI SA;32178;49,960;49,620;50,500;2023-08-24
IBEX 35 (IBEX);Logista;104388;24,60;24,56;24,90;2023-08-24
IBEX 35 (IBEX);Mapfre;466;1,906;1,894;1,912;2023-08-24
IBEX 35 (IBEX);Melia Hotels International SA;32188;6,030;6,025;6,180;2023-08-24
IBEX 35 (IBEX);Merlin Properties SA;102931;8,010;7,995;8,140;2023-08-24
IBEX 35 (IBEX);Naturgy Energy;456;26,100;25,800;26,240;2023-08-24
IBEX 35 (IBEX);Red Electrica;460;14,790;14,690;14,825;2023-08-24
IBEX 35 (IBEX);Repsol;462;13,850;13,710;13,890;2023-08-24
IBEX 35 (IBEX);Sacyr Valle;472;2,864;2,858;2,882;2023-08-24
IBEX 35 (IBEX);Santander;474;3,5360;3,5235;3,5850;2023-08-24
IBEX 35 (IBEX);Solaria Energia y Medio Ambiente;32180;13,235;13,190;13,610;2023-08-24
IBEX 35 (IBEX);Telefonica;469;3,6900;3,6680;3,6980;2023-08-24
IBEX 35 (IBEX);Unicaja Banco;1013395;1,016;1,009;1,020;2023-08-24
PSI (PSI20);Altri;428;4,338;4,238;4,338;2023-08-25
PSI (PSI20);BCP;430;0,2497;0,2487;0,2518;2023-08-25
PSI (PSI20);Corticeira Amorim;15156;9,83;9,73;9,88;2023-08-25
PSI (PSI20);CTT Correios de Portugal SA;49929;3,34;3,29;3,35;2023-08-25
PSI (PSI20);EDP Renováveis;14606;17,64;17,42;17,66;2023-08-25
PSI (PSI20);Energias de Portugal;424;4,293;4,238;4,310;2023-08-25
PSI (PSI20);Galp Energia;421;12,35;12,22;12,40;2023-08-25
PSI (PSI20);Greenvolt Energias Renovaveis;1174982;6,280;6,205;6,315;2023-08-25
PSI (PSI20);Ibersol Reg;15165;6,78;6,72;6,80;2023-08-25
PSI (PSI20);Jeronimo Martins;423;23,86;23,48;24,00;2023-08-25
PSI (PSI20);Mota-Engil;433;2,615;2,575;2,630;2023-08-25
PSI (PSI20);Nos SGPS SA;13807;3,33;3,28;3,33;2023-08-25
PSI (PSI20);REN;434;2,490;2,465;2,490;2023-08-25
PSI (PSI20);Semapa;437;13,24;13,16;13,24;2023-08-25
PSI (PSI20);Sonae;439;0,9685;0,9480;0,9685;2023-08-25
PSI (PSI20);The Navigator;431;3,300;3,254;3,300;2023-08-25
DAX (GDAXI);Adidas;348;176,44;173,96;179,50;2023-08-25
DAX (GDAXI);Airbus Group;962988;129,84;128,18;130,94;2023-08-25
DAX (GDAXI);Allianz;347;222,10;221,65;223,90;2023-08-25
DAX (GDAXI);BASF;345;45,025;44,940;45,420;2023-08-25
DAX (GDAXI);Bayer;346;50,05;49,74;50,20;2023-08-25
DAX (GDAXI);Beiersdorf;6283;120,950;119,350;121,550;2023-08-25
DAX (GDAXI);BMW;652;96,510;96,110;97,190;2023-08-25
DAX (GDAXI);Brenntag AG;14145;72,040;71,480;72,480;2023-08-25
DAX (GDAXI);Commerzbank;358;9,940;9,914;10,085;2023-08-25
DAX (GDAXI);Continental;353;67,40;67,04;67,96;2023-08-25
DAX (GDAXI);Covestro;958839;48,270;48,050;49,720;2023-08-25
DAX (GDAXI);Daimler Truck Holding;1181372;32,27;32,11;32,63;2023-08-25
DAX (GDAXI);Deutsche Bank;352;9,896;9,878;10,008;2023-08-25
DAX (GDAXI);Deutsche Borse;359;163,000;163,000;164,450;2023-08-25
DAX (GDAXI);Deutsche Post;354;42,185;41,825;42,490;2023-08-25
DAX (GDAXI);Deutsche Tel.;656;19,256;19,100;19,386;2023-08-25
DAX (GDAXI);Dr Ing hc F Porsche Prf;1194617;100,05;99,12;101,10;2023-08-25
DAX (GDAXI);E.ON;9251;11,345;11,190;11,395;2023-08-25
DAX (GDAXI);Fresenius SE;6284;29,340;29,180;29,510;2023-08-25
DAX (GDAXI);Hannover Rueckversicherung AG;6298;196,00;194,65;197,25;2023-08-25
DAX (GDAXI);Heidelbergcement;6334;73,460;73,340;74,080;2023-08-25
DAX (GDAXI);Henkel;357;71,92;71,90;72,44;2023-08-25
DAX (GDAXI);Infineon;659;31,975;31,500;32,380;2023-08-25
DAX (GDAXI);Mercedes Benz Group;355;67,000;66,610;67,320;2023-08-25
DAX (GDAXI);Merck;658;160,30;159,50;161,45;2023-08-25
DAX (GDAXI);Mtu Aero Engines Holding AG;6321;204,60;202,60;206,70;2023-08-25
DAX (GDAXI);Munchener Ruck;662;355,50;354,00;358,20;2023-08-25
DAX (GDAXI);Porsche Automobil Holding SE;356;48,670;48,510;48,890;2023-08-25
DAX (GDAXI);Qiagen NV;6336;41,230;41,140;41,420;2023-08-25
DAX (GDAXI);Rheinmetall;665;243,300;242,600;245,800;2023-08-25
DAX (GDAXI);RWE;6306;39,270;38,860;39,370;2023-08-25
DAX (GDAXI);SAP;663;126,160;125,660;127,240;2023-08-25
DAX (GDAXI);Sartorius AG Vz;19900;346,60;346,60;351,50;2023-08-25
DAX (GDAXI);Siemens;350;136,40;135,14;138,00;2023-08-25
DAX (GDAXI);Siemens Energy AG;1166602;12,92;12,88;13,06;2023-08-25
DAX (GDAXI);Siemens Healthineers;1072226;45,43;45,25;45,68;2023-08-25
DAX (GDAXI);Symrise AG;6328;93,300;91,720;93,840;2023-08-25
DAX (GDAXI);Volkswagen VZO;22402;112,10;111,22;112,30;2023-08-25
DAX (GDAXI);Vonovia;49817;20,40;20,25;20,63;2023-08-25
DAX (GDAXI);Zalando SE;942333;26,45;26,34;26,82;2023-08-25
IBEX 35 (IBEX);Acciona;449;126,300;124,750;126,700;2023-08-25
IBEX 35 (IBEX);Acerinox;445;9,010;8,992;9,084;2023-08-25
IBEX 35 (IBEX);ACS;442;31,670;31,550;32,040;2023-08-25
IBEX 35 (IBEX);Aena;945627;139,95;139,05;141,75;2023-08-25
IBEX 35 (IBEX);Amadeus;14615;61,120;60,820;62,240;2023-08-25
IBEX 35 (IBEX);ArcelorMittal;32439;24,050;23,995;24,310;2023-08-25
IBEX 35 (IBEX);Banco de Sabadell;473;1,0900;1,0885;1,1080;2023-08-25
IBEX 35 (IBEX);Bankinter;447;5,964;5,940;6,026;2023-08-25
IBEX 35 (IBEX);BBVA;446;7,150;7,124;7,232;2023-08-25
IBEX 35 (IBEX);Caixabank;452;3,790;3,777;3,828;2023-08-25
IBEX 35 (IBEX);Cellnex Telecom;951681;34,29;34,12;34,68;2023-08-25
IBEX 35 (IBEX);Corporacion Acciona Energias Renovables;1174892;26,02;25,62;26,16;2023-08-25
IBEX 35 (IBEX);Enagas;453;15,535;15,385;15,585;2023-08-25
IBEX 35 (IBEX);Endesa;13816;19,025;18,775;19,090;2023-08-25
IBEX 35 (IBEX);Ferrovial;459;28,900;28,690;29,060;2023-08-25
IBEX 35 (IBEX);Fluidra SA;32285;20,180;20,040;20,400;2023-08-25
IBEX 35 (IBEX);Grifols;458;12,820;12,670;12,985;2023-08-25
IBEX 35 (IBEX);IAG;13809;1,845;1,837;1,878;2023-08-25
IBEX 35 (IBEX);Iberdrola;463;10,965;10,810;11,015;2023-08-25
IBEX 35 (IBEX);Inditex;461;34,210;33,900;34,520;2023-08-25
IBEX 35 (IBEX);Indra;465;12,930;12,820;13,010;2023-08-25
IBEX 35 (IBEX);Inmob colonial;9060;5,305;5,295;5,360;2023-08-25
IBEX 35 (IBEX);Laboratorios Farmaceuticos ROVI SA;32178;50,250;49,560;50,350;2023-08-25
IBEX 35 (IBEX);Logista;104388;24,72;24,50;24,90;2023-08-25
IBEX 35 (IBEX);Mapfre;466;1,915;1,901;1,934;2023-08-25
IBEX 35 (IBEX);Melia Hotels International SA;32188;5,930;5,910;6,040;2023-08-25
IBEX 35 (IBEX);Merlin Properties SA;102931;8,015;7,965;8,065;2023-08-25
IBEX 35 (IBEX);Naturgy Energy;456;26,200;25,960;26,320;2023-08-25
IBEX 35 (IBEX);Red Electrica;460;14,890;14,720;14,995;2023-08-25
IBEX 35 (IBEX);Repsol;462;14,075;13,855;14,165;2023-08-25
IBEX 35 (IBEX);Sacyr Valle;472;2,888;2,860;2,904;2023-08-25
IBEX 35 (IBEX);Santander;474;3,5380;3,5300;3,5890;2023-08-25
IBEX 35 (IBEX);Solaria Energia y Medio Ambiente;32180;13,390;13,125;13,450;2023-08-25
IBEX 35 (IBEX);Telefonica;469;3,6870;3,6780;3,7220;2023-08-25
IBEX 35 (IBEX);Unicaja Banco;1013395;1,017;1,013;1,027;2023-08-25
PSI (PSI20);Altri;428;4,510;4,500;4,620;2023-09-16
PSI (PSI20);BCP;430;0,2599;0,2579;0,2629;2023-09-16
PSI (PSI20);Corticeira Amorim;15156;9,91;9,91;10,02;2023-09-16
PSI (PSI20);CTT Correios de Portugal SA;49929;3,37;3,37;3,41;2023-09-16
PSI (PSI20);EDP Renov�veis;14606;16,67;16,66;16,87;2023-09-16
PSI (PSI20);Energias de Portugal;424;4,220;4,211;4,284;2023-09-16
PSI (PSI20);Galp Energia;421;14,01;13,89;14,02;2023-09-16
PSI (PSI20);Greenvolt Energias Renovaveis;1174982;6,035;6,030;6,140;2023-09-16
PSI (PSI20);Ibersol Reg;15165;6,96;6,90;6,96;2023-09-16
PSI (PSI20);Jeronimo Martins;423;21,54;21,54;21,96;2023-09-16
PSI (PSI20);Mota-Engil;433;3,205;3,180;3,235;2023-09-16
PSI (PSI20);Nos SGPS SA;13807;3,54;3,54;3,60;2023-09-16
PSI (PSI20);REN;434;2,505;2,505;2,520;2023-09-16
PSI (PSI20);Semapa;437;13,12;13,12;13,32;2023-09-16
PSI (PSI20);Sonae;439;0,9650;0,9640;0,9770;2023-09-16
PSI (PSI20);The Navigator;431;3,372;3,372;3,416;2023-09-16
DAX (GDAXI);Adidas;348;174,08;172,28;175,08;2023-09-16
DAX (GDAXI);Airbus Group;962988;131,24;130,62;132,30;2023-09-16
DAX (GDAXI);Allianz;347;233,45;232,20;234,55;2023-09-16
DAX (GDAXI);BASF;345;46,250;45,555;46,265;2023-09-16
DAX (GDAXI);Bayer;346;49,40;49,33;49,81;2023-09-16
DAX (GDAXI);Beiersdorf;6283;122,300;121,850;122,900;2023-09-16
DAX (GDAXI);BMW;652;97,510;96,410;98,210;2023-09-16
DAX (GDAXI);Brenntag AG;14145;76,900;76,000;77,620;2023-09-16
DAX (GDAXI);Commerzbank;358;9,874;9,824;10,015;2023-09-16
DAX (GDAXI);Continental;353;67,16;66,42;67,80;2023-09-16
DAX (GDAXI);Covestro;958839;52,820;52,200;53,160;2023-09-16
DAX (GDAXI);Daimler Truck Holding;1181372;33,40;33,35;33,65;2023-09-16
DAX (GDAXI);Deutsche Bank;352;10,250;10,214;10,396;2023-09-16
DAX (GDAXI);Deutsche Borse;359;165,200;163,750;165,300;2023-09-16
DAX (GDAXI);Deutsche Post;354;41,940;41,855;42,395;2023-09-16
DAX (GDAXI);Deutsche Tel.;656;20,645;20,645;20,980;2023-09-16
DAX (GDAXI);Dr Ing hc F Porsche Prf;1194617;99,10;96,66;99,34;2023-09-16
DAX (GDAXI);E.ON;9251;11,640;11,595;11,685;2023-09-16
DAX (GDAXI);Fresenius SE;6284;29,830;29,500;30,160;2023-09-16
DAX (GDAXI);Hannover Rueckversicherung AG;6298;213,00;212,90;215,20;2023-09-16
DAX (GDAXI);Heidelbergcement;6334;73,160;73,100;74,180;2023-09-16
DAX (GDAXI);Henkel;357;68,56;68,24;69,20;2023-09-16
DAX (GDAXI);Infineon;659;32,345;32,310;33,170;2023-09-16
DAX (GDAXI);Mercedes Benz Group;355;67,210;66,740;67,890;2023-09-16
DAX (GDAXI);Merck;658;165,50;164,65;167,65;2023-09-16
DAX (GDAXI);Mtu Aero Engines Holding AG;6321;174,00;172,85;176,00;2023-09-16
DAX (GDAXI);Munchener Ruck;662;374,80;374,80;381,20;2023-09-16
DAX (GDAXI);Porsche Automobil Holding SE;356;49,010;48,620;49,340;2023-09-16
DAX (GDAXI);Qiagen NV;6336;38,840;38,750;39,550;2023-09-16
DAX (GDAXI);Rheinmetall;665;260,500;257,900;263,400;2023-09-16
DAX (GDAXI);RWE;6306;36,690;36,640;37,090;2023-09-16
DAX (GDAXI);SAP;663;127,220;126,500;129,240;2023-09-16
DAX (GDAXI);Sartorius AG Vz;19900;348,50;346,80;351,60;2023-09-16
DAX (GDAXI);Siemens;350;138,10;138,02;139,98;2023-09-16
DAX (GDAXI);Siemens Energy AG;1166602;12,90;12,84;13,24;2023-09-16
DAX (GDAXI);Siemens Healthineers;1072226;46,13;45,75;46,45;2023-09-16
DAX (GDAXI);Symrise AG;6328;91,980;91,760;92,560;2023-09-16
DAX (GDAXI);Volkswagen VZO;22402;109,80;108,68;110,50;2023-09-16
DAX (GDAXI);Vonovia;49817;23,52;23,17;24,24;2023-09-16
DAX (GDAXI);Zalando SE;942333;25,11;25,05;25,75;2023-09-16
IBEX 35 (IBEX);Acciona;449;128,300;128,300;130,950;2023-09-16
IBEX 35 (IBEX);Acerinox;445;9,180;9,156;9,262;2023-09-16
IBEX 35 (IBEX);ACS;442;33,410;32,990;33,430;2023-09-16
IBEX 35 (IBEX);Aena;945627;142,40;141,60;143,75;2023-09-16
IBEX 35 (IBEX);Amadeus;14615;62,780;62,500;63,600;2023-09-16
IBEX 35 (IBEX);ArcelorMittal;32439;24,350;24,165;24,540;2023-09-16
IBEX 35 (IBEX);Banco de Sabadell;473;1,0390;1,0350;1,0760;2023-09-16
IBEX 35 (IBEX);Bankinter;447;5,840;5,830;5,986;2023-09-16
IBEX 35 (IBEX);BBVA;446;7,210;7,176;7,318;2023-09-16
IBEX 35 (IBEX);Caixabank;452;3,540;3,519;3,620;2023-09-16
IBEX 35 (IBEX);Cellnex Telecom;951681;36,04;35,88;36,44;2023-09-16
IBEX 35 (IBEX);Corporacion Acciona Energias Renovables;1174892;26,48;26,32;26,82;2023-09-16
IBEX 35 (IBEX);Enagas;453;16,430;16,330;16,495;2023-09-16
IBEX 35 (IBEX);Endesa;13816;19,870;19,700;19,890;2023-09-16
IBEX 35 (IBEX);Ferrovial;459;30,430;30,190;30,620;2023-09-16
IBEX 35 (IBEX);Fluidra SA;32285;19,600;19,550;20,040;2023-09-16
IBEX 35 (IBEX);Grifols;458;13,220;13,120;13,425;2023-09-16
IBEX 35 (IBEX);IAG;13809;1,786;1,783;1,809;2023-09-16
IBEX 35 (IBEX);Iberdrola;463;11,085;10,975;11,120;2023-09-16
IBEX 35 (IBEX);Inditex;461;36,190;35,950;36,480;2023-09-16
IBEX 35 (IBEX);Indra;465;14,150;14,110;14,290;2023-09-16
IBEX 35 (IBEX);Inmob colonial;9060;5,560;5,545;5,755;2023-09-16
IBEX 35 (IBEX);Laboratorios Farmaceuticos ROVI SA;32178;54,950;54,550;55,300;2023-09-16
IBEX 35 (IBEX);Logista;104388;24,84;24,74;25,68;2023-09-16
IBEX 35 (IBEX);Mapfre;466;1,972;1,969;2,004;2023-09-16
IBEX 35 (IBEX);Melia Hotels International SA;32188;6,250;6,220;6,320;2023-09-16
IBEX 35 (IBEX);Merlin Properties SA;102931;8,095;8,070;8,450;2023-09-16
IBEX 35 (IBEX);Naturgy Energy;456;27,240;27,180;27,460;2023-09-16
IBEX 35 (IBEX);Red Electrica;460;15,410;15,330;15,535;2023-09-16
IBEX 35 (IBEX);Repsol;462;15,260;15,225;15,450;2023-09-16
IBEX 35 (IBEX);Sacyr Valle;472;2,926;2,916;2,972;2023-09-16
IBEX 35 (IBEX);Santander;474;3,4915;3,4670;3,5695;2023-09-16
IBEX 35 (IBEX);Solaria Energia y Medio Ambiente;32180;14,600;14,375;14,820;2023-09-16
IBEX 35 (IBEX);Telefonica;469;3,9370;3,9300;3,9970;2023-09-16
IBEX 35 (IBEX);Unicaja Banco;1013395;1,006;1,003;1,026;2023-09-16
